research_id,university,title,authors,publication_year,publication_date,abstract,research_field,tech_category,journal,doi,url,source,validation_error
PNU-9076,PNU,evaluation of porphyrin molecules as effective corrosion inhibitors for copper alloy in sulfuric acid using both experimental and computational approaches,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9077,PNU,evaluation of two inverted nadarajah-haghighi production lines via joint progressive type-ii censoring with two physical applications,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9084,PNU,heat transport efficiency in rheology of radiated casson material due to porous shrinking cylinder,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9087,PNU,"impacts of low energy argon beam on enhancing the surface wettability and electrical performance of ca/pani films (vol 13, 043017, 2024)",,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9089,PNU,injectables in preventing intraoperative bleeding and postoperative ecchymosis in surgical rhinoplasty: a systematic review and network meta-analysis,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9093,PNU,investigation of new techniques for energy and its applications,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9094,PNU,magnetically recyclable mn and co doped r-go based lafeo3 nano-composite for tuning the optical and solar light driven photo-catalytic applications,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9095,PNU,magneto-electro-thermoelastic interaction in unbounded media containing cylindrical cavities caused by a pulsed heat flux,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9097,PNU,new novel solitonic-like solutions describing two dimensional schrödinger equation with source term,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9098,PNU,numerical design and optimization of sb2s3/sns2 heterojunction solar cells: performance analysis and insights,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9099,PNU,on the electrostatic solitary waves in an electron-positron-ion plasma with cairns-tsallis distributed electrons,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9107,PNU,study on electrocatalytic performance of sm doped alfeo3 as an electrocatalyst for oer,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9110,PNU,"synthesis, structural investigations, and dielectric properties of irradiated flexible polymeric composite films (vol 13, 063003, 2024)",,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9111,PNU,the combination of composted animal manure and plant growth-promoting rhizobacteria is a sustainable biofertilizer and bionematicide for grapevine (vitis vinifera l.) cultivars,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9112,PNU,"the effects of nano-selenium and/or vitamin c on the growth performance, blood health, organ histology, molecular alterations, and disease resistance of nile tilapia (oreochromis niloticus) against saprolegnia ferax (vol 33, 65, 2025)",,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9115,PNU,thermal performance analysis capturing variable liquid characteristics based on chemically reactive rheological liquid with diffusive-thermo and thermo-diffusive effect,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9118,PNU,energy-efficient synchronization for body sensor network in the metaverse: an optimized connectivity approach,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9120,PNU,"environmental, social, and governance ratings in the united kingdom: do eco-innovation and environmental training program matter?",,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9122,PNU,marketization as a catalyst: understanding the impact of digital economies on green innovation in mainland china,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9123,PNU,"on the hedge and safe-haven abilities of bitcoin and gold against blue economy and green finance assets during global crises: evidence from the dcc, adcc and go-garch models",,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9124,PNU,"towards a green economy: investigating the impact of sustainable finance, green technologies, and environmental policies on environmental degradation",,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9130,PNU,artificial intelligence-driven ensemble deep learning models for smart monitoring of indoor activities in iot environment for people with disabilities,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9131,PNU,assessment of compressive strength of eco-concrete reinforced using machine learning tools,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9132,PNU,comparative analysis of the dcnn and hfcnn based computerized detection of liver cancer,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9133,PNU,deep convolutional neural network-based enhanced crowd density monitoring for intelligent urban planning on smart cities,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9134,PNU,deep learning and explainable ai for classification of potato leaf diseases,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9135,PNU,"optimal multiobjective design of an autonomous hybrid renewable energy system in the adrar region, algeria",,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9136,PNU,performance prediction and optimization of a high-efficiency tessellated diamond fractal mimo antenna for terahertz 6g communication using machine learning approaches,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9137,PNU,refined photovoltaic parameters estimation via an improved sinh cosh optimizer with trigonometric operators,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9138,PNU,securing internet of things-assisted consumer electronics using blockchain with deep learning-based user authentication,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9139,PNU,smart surveillance: advanced deep learning-based vehicle detection and tracking model on uav imagery,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9143,PNU,knowledge management for research innovation in universities for sustainable development: a qualitative approach,,2025,,,humanitarian,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9144,PNU,psychometric validation of the bangla digital addiction scale for teenagers and its associated factors among adolescents: melisa study,,2025,,,humanitarian,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9149,PNU,"interventions for compassion fatigue, burnout, and secondary traumatic stress in nurses: a systematic review and network meta-analysis",,2025,,,health-related / medical,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9151,PNU,sustainable healthcare futures: how digital leadership stimulates nurses' green creativity: a quasi-experimental study,,2025,,,health-related / medical,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9153,PNU,harnessing machine learning for predicting successful weaning from mechanical ventilation: a systematic review,,2025,,,health-related / medical,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9157,PNU,empowering nurse leaders: leveraging financial management practices to foster sustainable healthcare - a mixed-methods study,,2025,,,health-related / medical,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9160,PNU,impact of dietary intake on brain choline levels a 3 tesla magnetic resonance spectroscopy study,,2025,,,health-related / medical,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9167,PNU,enhancing grip strength and manual dexterity in unilateral cerebral palsy: a randomized trial of mirror visual feedback vs. modified constraint-induced movement therapy,,2025,,,health-related / medical,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9170,PNU,federated learning and gwo-enabled consumer-centric healthcare internet of things for pancreatic tumour,,2025,,,health-related / medical,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9171,PNU,bridging the gap in sustainable radiography: insights from five countries in asia and africa,,2025,,,health-related / medical,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9174,PNU,improved healthcare diagnosis accuracy through the application of deep learning techniques in medical transcription for disease identification,,2025,,,health-related / medical,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9177,PNU,"purslane leaf powder dietary supplementation rescues cadmium-induced disruption of behavior, antioxidant status, and expression of tight junction genes, in the brain of nile tilapia (oreochromis niloticus)",,2025,,,health-related / medical,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9188,PNU,systematic review of the reporting of extrarenal manifestations in observational studies of saudi patients with systemic lupus erythematosus,,2025,,,health-related / medical,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9190,PNU,optimized hybrid machine learning framework for early diabetes prediction using electrogastrograms,,2025,,,health-related / medical,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9193,PNU,incidence of acute kidney injury (aki) in critically ill patients receiving concomitant vancomycin with piperacillin-tazobactam or cefepime; a systemic review and meta-analysis,,2025,,,health-related / medical,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9194,PNU,analysis and applications of nakagami constant-stress model using progressive type-ii censored data,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9200,PNU,genetic associations and functional validation of the potential candidate genes that enhance macronutrient accumulation in barley grains,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9207,PNU,"antimony-doped phosphate glasses: production, structure, optical, dielectric features, and gamma attenuation attributes",,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9208,PNU,"synthesis, optical, and gamma-ray attenuation characteristics of borate glasses doped with europium oxide",,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9209,PNU,machine learning algorithm-based analysis of the crashworthiness of bio-inspired al/pp sandwich tubes: experimental and numerical investigation,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9215,PNU,dependent and independent sampling techniques for modeling radiation and failure data,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9219,PNU,global inflation forecasting and uncertainty assessment: comparing arima with advanced machine learning,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9231,PNU,preparation of photochromic glass nanofiber-reinforced tricarboxylic cellulose hydrogel ink immobilized with phosphor nanoparticles for detection of fingerprints and data encryption,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9235,PNU,shikimic acid protects against doxorubicin-induced cardiotoxicity in rats,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9237,PNU,heat and mass transfer in wavy star-shaped cavities with nano-enhanced phase change material: numerical simulation and machine learning applications,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9239,PNU,oblique propagation of high-frequency electron-acoustic periodic waves in a nonthermal plasma,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9240,PNU,"seasonal occurrence and biodiversity of insects in an arid ecosystem: an ecological study of the king abdulaziz royal reserve, saudi arabia",,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9241,PNU,machine learning-assisted designing of compounds with higher glass transition temperature. chemical space visualization and synthetic accessibility determination,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9242,PNU,"gamma attenuation, dose rate and buildup factors of ga2o3-lu2o3-sio2-sno glass system",,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9244,PNU,"uncovering the impact of outliers on clusters' evolution in temporal data-sets: an empirical analysis (vol 14,30674 ,2024)",,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9245,PNU,"adefovir anticancer potential: network pharmacology, anti-proliferative & apoptotic effects in hela cells",,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9249,PNU,on the implications of a new statistical model and machine learning algorithms in music engineering,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9250,PNU,impact of gyrotactic microorganisms on 3d unsteady stagnation-point nanofluid flow across a plane horizontal surface with zero mass flux conditions,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9259,PNU,surface-enhanced raman spectroscopy (sers)-based chemometric modelling for chronic renal failure using 50 kda ultra-filtration,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9263,PNU,"molecular diversity and genetic potential of new maize inbred lines across varying sowing conditions in arid environment ( vol 15 , 2809 , 2025)",,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9271,PNU,"first-principles study of lead-free flouro double perovskites a2liasf6 (a = na, k) for optoelectronic and renewable energy applications",,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9272,PNU,"comparative in silico and in vivo study of the antioxidant activity of lactoferrin, geobacillus stearothermophilus, and lactobacillus delbrueckiisubsp. lactis against rotavirus infection in male mice",,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9280,PNU,a modified sine-cosine probability distribution: its mathematical features with statistical modeling in sports and reliability prospects,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9281,PNU,"an investigation of the biaxial strain on structural, opto-electronic and mechanical properties of 2d gagete monolayer from a theoretical perspective using dft",,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9283,PNU,study of vibrations in smart materials semiconductor under differential imperfect contact mechanism and nanoscale effect with electromechanical coupling effect,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9286,PNU,a g-cn/ni3s2 hybrid nanostructures for water splitting: a step towards sustainable energy-storage applications,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9288,PNU,insight into the recent advances in the development of antimicrobial edible films for food packaging,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9289,PNU,"strain-induced tunability of electronic, optical, and mechanical properties of inorganic perovskite oxides acxo3 (x = al, ga): a dft analysis",,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9290,PNU,development and engineering applications of a novel mixture distribution: exponentiated and new topp-leone-g families,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9295,PNU,hybrid anfis-pi-based optimization for improved power conversion in dfig wind turbine,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9299,PNU,sers spectral monitoring of low molecular weight fractions of blood serum samples of myocardial infarction patients using a 50 kda device along with multivariate data analysis techniques,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9300,PNU,microbial evaluation of melaleuca alternifolia essential oil for its antifungal activity against trichophyton violaceum and its synergistic effects with itz and ktz,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9301,PNU,"semi-field evaluation and genotoxicity of chlorophyllin applied against aedes aegypti larvae (diptera, culicidae)",,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9315,PNU,four-step evaluation and systematic assessment of various containers for radioactive source transportation purposes,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9316,PNU,evaluation of kinetic freeze-out properties in different relativistic heavy-ion collision systems at snn=200 gev,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9317,PNU,multiple soliton and lump solutions to a variety of novel integrable multi-dimensional boussinesq-type equations,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9318,PNU,sodium alginate aerogel derived sic@co-c 3d network enhances electromagnetic wave absorption and thermal conductivity of pdms based composite,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9320,PNU,biochar and trehalose co-application: a sustainable strategy for alleviating lead toxicity in rice,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9325,PNU,sdhgcn: a heterogeneous graph convolutional neural network combined with shadowed set,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9326,PNU,towards sustainable development: ranking of soil erosion-prone areas using morphometric analysis and multi-criteria decision-making techniques,,2025,,,humanitarian,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9328,PNU,artificial intelligence with greater cane rat algorithm driven robust speech emotion recognition approach,,2025,,,humanitarian,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9330,PNU,an automatic generalized gaussian mixture-based approach for accurate brain tumor segmentation in magnetic resonance imaging analysis,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9333,PNU,thermal analysis of hybrid nanofluid flow in blood vessels with peristalsis: case study for hall current and radiative heat transfer,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9335,PNU,thermal and economic performance of an earth-air heat exchanger system for indoor climate control in arid winter environments,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9336,PNU,"energy consumption optimization in refrigerators focusing on refrigerant quantity, capillary tube length, and evaporator volume",,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9339,PNU,the role of social financing in promoting social equity and shared value: a cross-sectional study of small and medium enterprises in malaysia and saudi arabia,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9341,PNU,void hole avoidance using three hop-by-hop forwarding verification in uwsn,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9342,PNU,the dynamics of energy poverty in china: household level analysis and mitigation strategies,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9345,PNU,opportunistic access control scheme for enhancing iot-enabled healthcare security using blockchain and machine learning,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9346,PNU,evaluating and transferring social value of ecosystem services in urban wetland parks using the solves model,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9347,PNU,examining household energy efficiency in china: socioeconomic influences and policy recommendations,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9348,PNU,carbon dioxide emissions and mitigation in china's hydrogen energy supply chain: insights for sustainability and policy development,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9350,PNU,an integrated approach for evaluating the spatial and temporal dynamics of ecosystem services and ecological risk urban agglomerations in china,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9351,PNU,financing sustainable energy: cost-benefit analysis of co2 reduction in china,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9352,PNU,optimizing sustainability: information aggregation in smart factories for energy efficiency enhancement,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9354,PNU,behavioral patterns in micro-lending: enhancing credit risk assessment with collaborative filtering and federated learning,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9355,PNU,"the effect of female representation on boards on environmental, social, and governance disclosure: empirical evidence from saudi highly polluting industries",,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9356,PNU,driving circular economy strategies for sustainable development: the role of board capital and innovation capacity in emerging markets,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9357,PNU,smart banking chatbots and consumer engagement: the role of trust and privacy in ai-driven banking,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9358,PNU,evaluation of shear bond strength and failure modes of lithium disilicate ceramic veneering material to different high-performance polymers,,2025,,,health-related / medical,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9360,PNU,"comparison of undergraduate students' understanding, performance, and perception of 3d digital cast vs. plaster model for orthodontic space analysis",,2025,,,health-related / medical,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9362,PNU,secure hybrid deep learning for mri-based brain tumor detection in smart medical iot systems,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9363,PNU,"tiny language models for automation and control: overview, potential applications, and future research directions",,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9364,PNU,daas composition: enhancing uav delivery services via lstm-based resource prediction and flight patterns mining,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9365,PNU,face recognition in unconstrained images using deep learning model for forensics,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9366,PNU,erinda: a novel framework for enhancing the resilience of industrial networks against ddos attacks with adaptive recovery,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9367,PNU,diagnostic behavior analysis of profuse data intrusions in cyber physical systems using adversarial learning techniques,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9368,PNU,a high-security chaotic encryption model for biomedical image protection,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9369,PNU,privacy-preserving federated uav data collection framework for autonomous path optimization in maritime operations,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9370,PNU,self-lubricative performance of laser processed graphene structures for space applications via digital twin approach,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9371,PNU,harnessing ai forward and backward chaining with telemetry data for enhanced diagnostics and prognostics of smart devices,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9372,PNU,efficient cnn architecture with image sensing and algorithmic channeling for dataset harmonization,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9374,PNU,privacy-preserving cross-network service recommendation via federated learning of unified user representations,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9375,PNU,integrating geospatial techniques and machine learning for assessing soil erosion and associated geomorphic risks,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9376,PNU,maximizing energy savings in smart homes through artificial neural network-based artificial intelligence solutions,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9377,PNU,manet routing protocols' performance assessment under dynamic network conditions,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9378,PNU,novel transfer learning based acoustic feature engineering for scene fake audio detection,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9380,PNU,an intelligent ransomware based cyberthreat detection model using multi head attention-based recurrent neural networks with optimization algorithm in iot environment,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9381,PNU,deep learning based automatic crack detection for concrete structures using piezoelectric smart aggregates,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9382,PNU,"hybridization of synergistic swarm and differential evolution with graph convolutional network for distributed denial of service detection and mitigation in iot environment (vol 14, 30868, 2024)",,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9383,PNU,ai-enhanced smart grid framework for intrusion detection and mitigation in ev charging stations,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9384,PNU,artificial intelligence based classification and prediction of medical imaging using a novel framework of inverted and self-attention deep neural network architecture,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9385,PNU,alzheimer's disease prediction using 3d-cnns: intelligent processing of neuroimaging data,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9388,PNU,encoder-decoder variant analysis for semantic segmentation of gastrointestinal tract using uw-madison dataset,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9389,PNU,innovative hand pose based sign language recognition using hybrid metaheuristic optimization algorithms with deep learning model for hearing impaired persons,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9390,PNU,enhancing sustainability in renewable energy: comparative analysis of optimization algorithms for accurate pv parameter estimation,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9392,PNU,"catenation between mhealth application advertisements and cardiovascular diseases: moderation of artificial intelligence (ai)-enabled internet of things, digital divide, and individual trust",,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9394,PNU,enhancing cybersecurity via anomaly recognition using thermal exchange fractals optimization with deep learning on iot networks,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9395,PNU,a hybrid object detection approach for visually impaired persons using pigeon-inspired optimization and deep learning models,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9397,PNU,aggregation-based partitioning algorithm for traffic congestion in mapreduce,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9399,PNU,mobile edge computing model for dynamically processes tasks through multi-uav cooperation,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9400,PNU,soft-computing models for predicting plastic viscosity and interface yield stress of fresh concrete,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9402,PNU,a novel network-level fused deep learning architecture with shallow neural network classifier for gastrointestinal cancer classification from wireless capsule endoscopy images,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9403,PNU,"microwave-assisted facile synthesis of 1,2-benzisoxazoles, isoxazoloquinolines, and isothiazoloquinolines in [bmim(so2cl)][ots] ionic liquid as a recyclable system ( vol 95 , pg 781, 2025)",,2025,,,humanitarian,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9410,PNU,towards a national system-level intervention: characterization of burnout among trainees of saudi postgraduate healthcare professions programs,,2025,,,health-related / medical,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9416,PNU,"study of physical properties of novel perovskite frjcl3 (j = be, mg) materials: dft predictions for photovoltaic applications",,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9417,PNU,constructing a novel z-scheme fe2o3/znin2s4@bi2wo6 photocatalyst for boosting removal of non-biodegradable ciprofloxacin and long-term stable co2 conversion,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9418,PNU,an adaptive search mechanism with convolutional learning networks for online social media text summarization and classification model,,2025,,,humanitarian,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9419,PNU,ultrasensitive first derivative synchronous spectrofluorimetric approach for the concurrent quantification of covid-19-2024 treatment combination dextromethorphan and guaifenesin in different matrices: compliance with greenness and practicality metrics,,2025,,,health-related / medical,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9420,PNU,"exploration of some thieno[2,3-b]pyridines, thieno[3,2-d]pyrimidinones, and thieno[3,2-d][1,2,3]triazinones as insecticidal agents against aonidiella aurantii",,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9421,PNU,cost-efficient citywide neutral host design: a micro-operator business model for expedited 5g and beyond network infrastructure rollout,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9423,PNU,efficacy and safety of azithromycin in treating sinusitis patients: a systematic review and meta-analysis of randomized controlled trails,,2025,,,health-related / medical,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9426,PNU,"breast cancer prediction with feature-selected xgb classifier, optimized by metaheuristic algorithms",,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9432,PNU,exploring the factors that influence students acceptance and use of online learning technology in higher education institutes of khyber pakhtunkhwa pakistan,,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-9437,PNU,"multi-criteria group decision-making using complex p, q-quasirung orthopair fuzzy sets: application in the selection of renewable energy projects for investments",,2025,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
