research_id,university,title,authors,publication_year,publication_date,abstract,research_field,tech_category,journal,doi,url,source,has_doi,abstract_word_count
http://hdl.handle.net/10754/687130,KAUST,Vertically Stacked Nanosheet FET: Charge-Trapping Memory and Synapse With Linear Weight Adjustability for Neuromorphic Computing Applications,"Ansari, Md. Hasan Raza; Li, Hanrui; Elatab, Nazek",2023,2023-01-11 00:00:00+00:00,"This work shows the feasibility of a vertically stacked nanosheet field effect transistor (NSFET) for charge-trapping memory and artificial synaptic devices. The artificial synapse’s behaviors, long-term potentiation (LTP), and long-term depression (LTD) are analogous to erase (ERS) and program (PGM) of charge-trapping memory, respectively. This NSFET device with a gate length of 50 nm achieves a wider memory window (MW), long retention time for programming, and infinite retention ( > 10 8 s) for ERS operation. The results also show linear synaptic features with nonlinearity values of 2.50 and − 0.42 for LTP and LTD, respectively. Furthermore, the device conductance values are utilized as synaptic weights for image recognition of Modified National Institute of Standards and Technology (MNIST) dataset in neural networks and achieve 93.30% accuracy. These results make it a promising candidate for next-generation charge-trapping memory and neuromorphic computing due to its wide memory window, long retention, high accuracy, and high density.",,,IEEE Transactions on Electron Devices,10.1109/ted.2023.3234018,http://hdl.handle.net/10754/687130,KAUST Repository,True,153
http://hdl.handle.net/10754/687007,KAUST,A fast method to infer Nuclear Magnetic Resonance based effective porosity in carbonate rocks using machine learning techniques,"Tariq, Zeeshan; Gudala, Manojkumar; Yan, Bicheng; Sun, Shuyu; Mahmoud, Mohamad",2023,2023-01-11 00:00:00+00:00,"A better estimation of the effective porosity of the reservoir rock is a critical task for petrophysicist and well logs analyst. A majority of the current approaches to estimate the effective porosity of the reservoir rocks from well logs are based on the information of the Density-Neutron logs. These approaches usually resulted in the inaccurate estimation of the rock porosity particularly in the naturally fractured carbonates or dolomite rocks. The Nuclear Magnetic Resonance (NMR) based effective porosity is independent of the rock matrix and mineralogy, on contrary it depends on the number of hydrogen nuclei in the pore spaces of the rock. In this study, we have used six machine learning (ML) techniques to predict the NMR based effective porosity in carbonate rocks. The ML models to predict the effective porosity includes deep neural networks (DNN), random forest regressor (RF), decision trees (DT), K-Nearest Neighbors algorithm (KNN), extreme gradient boosting (XGB), and adaptive gradient boosting (AdaBoost). These models were trained on the geophysical well logs such as Gamma ray log (GR), caliper log (Cali), neutron porosity log (NPHI), photoelectric factor log (PE), and bulk density log (RHOB). A total of 4002 data points were obtained from the five wells located in the carbonate field. The tuning of ML models hyperparameters were conducted using a ‘GridSearchCv’ method. Furthermore, the K-fold cross-validation criterion was implemented to improve the accuracy of the ML models. The ML models performances were evaluated using multiple graphical and goodness of fit tests including prediction cross-plots, average absolute percentage error (AAPE), root means square error (RMSE), and coefficient of determination (R) methods. The prediction results showed that the DNN, RF, and XGB models performed better than the other implemented ML techniques. These methods resulted in a significantly low error and high (R). The achieved accuracy was above 85% when validated on a blind dataset. This study also offered an empirical model that can be used to quickly estimate the NMR based effective porosity using afore-mentioned well logs. The model can also be used as a standalone package that can be coupled with any logging software for quick evaluation of NMR based effective porosity.",,,Geoenergy Science and Engineering,10.1016/j.geoen.2022.211333,http://hdl.handle.net/10754/687007,KAUST Repository,True,355
http://hdl.handle.net/10754/690846,KAUST,Decoupled Mixup for Out-of-Distribution Visual Recognition,"Liu, Haozhe; Zhang, Wentian; Xie, Jinheng; Wu, Haoqian; Li, Bing; Zhang, Ziqi; Li, Yuexiang; Huang, Yawen; Ghanem, Bernard; Zheng, Yefeng",2023,2023-02-19 00:00:00+00:00,"Convolutional neural networks (CNN) have demonstrated remarkable performance, when the training and testing data are from the same distribution. However, such trained CNN models often largely degrade on testing data which is unseen and Out-Of-the-Distribution (OOD). To address this issue, we propose a novel “Decoupled-Mixup"" method to train CNN models for OOD visual recognition. Different from previous work combining pairs of images homogeneously, our method decouples each image into discriminative and noise-prone regions, and then heterogeneously combine these regions of image pairs to train CNN models. Since the observation is that noise-prone regions such as textural and clutter background are adverse to the generalization ability of CNN models during training, we enhance features from discriminative regions and suppress noise-prone ones when combining an image pair. To further improves the generalization ability of trained models, we propose to disentangle discriminative and noise-prone regions in frequency-based and context-based fashions. Experiment results show the high generalization performance of our method on testing data that are composed of unseen contexts, where our method achieves 85.76% top-1 accuracy in Track-1 and 79.92% in Track-2 in NICO Challenge.",,,,10.1007/978-3-031-25075-0_30,http://hdl.handle.net/10754/690846,KAUST Repository,True,182
http://hdl.handle.net/10754/690548,KAUST,Physics-Constrained Neural Network (PcNN): Phase Behavior Modeling for Complex Reservoir Fluids,"Li, Yiteng; He, Xupeng; Zhang, Zhen; AlSinan, Marwa; Kwak, Hyung; Hoteit, Hussein",2023,2023-03-21 00:00:00+00:00,"The highly nonlinear nature of equation-of-state-based (EOS-based) flash calculations encages high-fidelity compositional simulation, as most of the CPU time is spent on detecting phase stability and calculating equilibrium phase amounts and compositions. With the rapid development of machine learning (ML) techniques, they are growing to substitute classical iterative solvers for speeding up flash calculations. However, conventional data-driven neural networks fail to account for physical constraints, like chemical potential equilibrium (equivalent to fugacity equality in the PT flash formulation) and interphase/intraphase mass conservation. In this work, we propose a physics-constrained neural network (PcNN) that first conserves both fugacity equality and mass balance constraints. To ease the inclusion of fugacity equality, it is reformulated in terms of equilibrium ratios and then introduced with a relaxation parameter such that phase split calculations are extended to the single-phase regime. This makes it technologically feasible to incorporate the fugacity equality constraint into the proposed PcNN model without any computational difficulty. The workflow for the development of the proposed PcNN model includes four steps. Step 1: Perform the constrained Latin hypercube sampling (LHS) to generate representative mixtures covering a variety of fluid types, including wet gas, gas condensate, volatile oil, and black oil. Step 2: Conduct PT flash calculations using the Peng-Robinson (PR) EOS for each fluid mixture. A wide range of reservoir pressures and temperatures are considered, from which we sample the training data for each fluid mixture through grid search. Step 3: Build an optimized PcNN model by including the fugacity equality and mass conservation constraints in the loss function. Bayesian optimization is used to determine the optimal hyperparameters. Step 4: Validate the PcNN model. In this step, we conduct blind validation by comparing it with the iterative PT flash algorithm.",,,,10.2118/212209-ms,http://hdl.handle.net/10754/690548,KAUST Repository,True,287
http://hdl.handle.net/10754/690522,KAUST,UAV Assisted IoT Geo-positioning Solution Employing Low-Cost Bluetooth Enabled Tags,"Bilal, Rana Muhammad; Akhter, Zubair; Alsahli, Nawaf; Abdel-Aal, Muhammad; Shamim, Atif",2023,2023-03-20 00:00:00+00:00,"Technology integration has enabled value-added services and quality-of-life enhancement in almost all aspects of modern life. In this paper, we present a UAV and low-cost Bluetooth low energy (BLE) tags-based location search system which enables a cart take-home service for shoppers of a supermarket in a model smart colony. The presented system has quality-of-life enhancement as well as carbon footprint reduction effects and can be integrated with the existing security and/or transport system of the model smart colony. Conducted field trials on location accuracy of the system are also presented, showing that carts left by residents outside the home can be located within 6.58m and carts taken inside homes or buildings can be located within 16.43m.",,,,10.1109/imas55807.2023.10066940,http://hdl.handle.net/10754/690522,KAUST Repository,True,116
http://hdl.handle.net/10754/690265,KAUST,Satellite,"Kota, Sastri; Giambene, Giovanni; Abdelsadek, Mohammed; Alouini, Mohamed-Slim; Babu, Sarath; Bas, Joan; Chaudhari, Sachin; Dalai, Debabrata; Darwish, Tasneem; de Cola, Tomaso; Delamotte, Thomas; Dutta, Ashutosh; Dwivedi, Ayush; Enright, Michael; Giordani, Marco; Gotta, Alberto; Hammad, Eman; Khattab, Tamer; Knopp, Andreas; Kurt, Gunes Karabulut; Manoj, B. S.; Me Biomo, Jean-Daniel Medjo; Pillai, Prashant; Rawat, Pramud; Saxena, Paresh; Scanlan, Pat; Sharma, Avinash; Sperber, Ray; Sun, Zhili; Tarchi, Daniele; Varshney, Neeraj; Verma, Seema; Yanikomeroglu, Halim; Zhao, Kanglian; Zhao, Liang",2023,2023-03-08 00:00:00+00:00,"The fifth generation (5G) Wireless Communication systems development has brought out a paradigm shift using advanced technologies e.g., softwarization, virtualization, Massive MIMO, ultra-densification and introduction of new frequency bands. However, as the societal needs grow, and to satisfy UN's Sustainable Development Goals (SDGs), 6G and beyond systems are envisioned. Non- Terrestrial Networks including satellite systems, Unmanned Aerial Vehicles (UAVs) and High-Altitude Platforms (HAPs) provide the best solutions to connect the unconnected, unserved and underserved in remote and rural areas in particular. Over the past few decades, Geo Synchronous Orbits (GSO) satellite systems have been deployed to support broadband services, backhauling, Disaster Recovery and Continuity of Operations (DR-COOP) and emergency services. Recently, there is a considerable renewed interest in planning and developing non-GSO satellite systems. Within the next few years several thousands of Low Earth Orbit (LEO) satellites and mega LEO constellations will be ready to provide global Internet services. This report is the 2022 Edition of the INGR Satellite Working Group Report, subsequent to the previous two editions [1] [2]. The topics considered in this INGR Satellite WG 2022 Edition of the roadmap are the following taking 6G systems into account: applications and services, reference architectures (both backhaul and direct access), satellite loT, mm Wave use for satellite networks, machine learning and artificial intelligence, edge computing, QoS/QoE, security, network management and standardization. The work on the roadmap will continue towards the next edition of the roadmap addressing new challenges and potential solutions for future networks.",,,,10.1109/fnwf55208.2022.00141,http://hdl.handle.net/10754/690265,KAUST Repository,True,245
http://hdl.handle.net/10754/690212,KAUST,Data-Driven Machine Learning Modeling of Mineral/CO2/Brine Wettability Prediction: Implications for CO2 Geo-Storage,"Tariq, Zeeshan; Ali, Muhammad; Yan, Bicheng; Sun, Shuyu; Khan, Mohammad; Yekeen, Nurudeen; Hoteit, Hussein",2023,2023-03-07 00:00:00+00:00,"CO2 wettability and the reservoir rock-fluid interfacial interactions are crucial parameters for successful CO2 geological sequestration. This study implemented the feed-forward neural network to model the wettability behavior in a ternary system of rock minerals (quartz and mica), CO2, and brine under different operating conditions. To gain higher accuracy of the machine learning models, a sufficient dataset was utilized that was recorded by conducting a large number of laboratory experiments under a realistic pressure range, 0 – 25 MPa and the temperatures range, 298 – 343 K. The mica substrates were used as a proxy for the caprock, and quartz substrates were used a proxy for the reservoir rock. Different graphical exploratory data analysis techniques, such as heatmaps, violin plots, and pairplots were used to analyze the experimental dataset. To improve the generalization capabilities of the machine learning models k-fold cross-validation method, and grid search optimization approaches were implemented. The machine learning models were trained to predict the receding and advancing contact angles of mineral/CO2/brine systems. Both statistical evaluation and graphical analyses were performed to show the reliability and performance of the developed models. The results showed that the implemented ML model accurately predicted the wettability behavior under various operating conditions. The training and testing average absolute percent relative errors (AAPE) and R2 of the FFNN model for mica and quartz were 0.981 and 0.972, respectively. The results confirm the accuracy performance of the ML algorithms. Finally, the investigation of feature importance indicated that pressure had the utmost influence on the contact angles of the minerals/CO2/brine system. The geological conditions profoundly affect rock minerals wetting characteristics, thus CO2 geo-storage capacities. The literature severely lacks advanced information and new methods for characterizing the wettability of mineral/CO2/brine systems at geo-storage conditions. Thus, the ML model's outcomes can be beneficial for precisely predicting the CO2 geo-storage capacities and containment security for the feasibility of large-scale geo-sequestration projects.",,,,10.2118/213346-ms,http://hdl.handle.net/10754/690212,KAUST Repository,True,314
http://hdl.handle.net/10754/690210,KAUST,An Intelligent Safe Well Bottom-Hole Pressure Monitoring of CO2 Injection Well into Deep Saline: A coupled Hydro-Mechanical Approach,"Tariq, Zeeshan; Yan, Bicheng; Sun, Shuyu",2023,2023-03-07 00:00:00+00:00,"Geological Carbon Sequestration (GCS) in deep geological formations, like saline aquifers and depleted oil and gas reservoirs, brings enormous potential for large-scale storage of carbon dioxide (CO2). The successful implementation of GCS requires a comprehensive risk assessment of the confinement of plumes and storage potential at each storage site. To better understand the integrity of the caprock after injecting CO2, it is necessary to develop robust and fast tools to evaluate the safe CO2 injection duration. This study applied deep learning (DL) techniques, such as fully connected neural networks, to predict the safe injection duration. A physics-based numerical reservoir simulator was used to simulate the movement of CO2 for 170 years following a 30-year CO2 injection period into a deep saline aquifer. The uncertainty variables were utilized, including petrophysical properties such as porosity and permeability, reservoir physical parameters such as temperature, salinity, thickness, and operational decision parameters such as injection rate and perforation depth. As mentioned earlier, the reservoir model was sampled using the Latin-Hypercube sampling approach to account for a wide range of parameters. Seven hundred twenty-two reservoir simulations were performed to create training, testing, and validation datasets. The DNN model was trained, and several executions were performed to arrive at the best model. After multiple realizations and function evaluations, the predicted results revealed that the three-layer FCNN model with thirty neurons in each layer could predict the safe injection duration of CO2 into deep saline formations. The DNN model showed an excellent prediction efficiency with the highest coefficient of determination factor of above 0.98 and AAPE of less than 1%. Also, the trained predictive models showed excellent agreement between the simulated ground truth and predicted trapping index, yet 300 times more computationally efficient than the latter. These findings indicate that the DNN-based model can support the numerical simulation as an alternative to a robust predictive tool for estimating the performance of CO2 in the subsurface and help monitor the storage potential at each part of the GCS project.",,,,10.2118/213315-ms,http://hdl.handle.net/10754/690210,KAUST Repository,True,330
http://hdl.handle.net/10754/690209,KAUST,Application of Image Processing Techniques in Deep-Learning Workflow to Predict CO2 Storage in Highly Heterogeneous Naturally Fractured Reservoirs: A Discrete Fracture Network Approach,"Tariq, Zeeshan; Yan, Bicheng; Sun, Shuyu",2023,2023-03-07 00:00:00+00:00,"Naturally fractured reservoirs (NFRs), such as fractured carbonate reservoirs, are commonly located worldwide and have the potential to be good sources of long-term storage of carbon dioxide (CO2). The numerical reservoir simulation models are an excellent source for evaluating the likelihood and comprehending the physics underlying behind the interaction of CO2 and brine in subsurface formations. For various reasons, including the rock's highly fractured and heterogeneous nature, the rapid spread of the CO2 plume in the fractured network, and the high capillary contrast between matrix and fractures, simulating fluid flow behavior in NFR reservoirs during CO2 injection is computationally expensive and cumbersome. This paper presents a deep-learning approach to capture the spatial and temporal dynamics of CO2 saturation plumes during the injection and monitoring periods of Geological Carbon Sequestration (GCS) sequestration in NFRs. To achieve our purpose, we have first built a base case physics-based numerical simulation model to simulate the process of CO2 injection in naturally fractured deep saline aquifers. A standalone package was coded to couple the discrete fracture network in a fully compositional numerical simulation model. Then the base case reservoir model was sampled using the Latin-Hypercube approach to account for a wide range of petrophysical, geological, reservoir, and decision parameters. These samples generated a massive physics-informed database of around 900 cases that provides a sufficient training dataset for the DL model. The performance of the DL model was improved by applying multiple filters, including the Median, Sato, Hessian, Sobel, and Meijering filters. The average absolute percentage error (AAPE), root mean square error (RMSE), Structural similarity index metric (SSIM), peak signal-to-noise ratio (PSNR), and coefficient of determination (R2) were used as error metrics to examine the performance of the surrogate DL models. The developed workflow showed superior performance by giving AAPE less than 5% and R2 more than 0.94 between ground truth and predicted values. The proposed DL-based surrogate model can be used as a quick assessment tool to evaluate the long-term feasibility of CO2 movement in a fracture carbonate medium.",,,,10.2118/213359-ms,http://hdl.handle.net/10754/690209,KAUST Repository,True,334
http://hdl.handle.net/10754/690119,KAUST,Space-time modelling of co-seismic and post-seismic landslide hazard via Ensemble Neural Networks.,"Dahal, Ashok; Tanyas, Hakan; van Westen, C.J.; Van der Meijde, Mark; Mai, Paul Martin; Huser, Raphaël; Lombardo, Luigi",2023,2023-02-22 00:00:00+00:00,"Until now, a full numerical description of the spatio-temporal dynamics of a landslide could be achieved only via physics-based models. The part of the geoscientific community developing data-driven model has instead focused on predicting where landslides may occur via susceptibility models. Moreover, they have estimated when landslides may occur via models that belong to the early-warning-system or to the rainfall-threshold themes. In this context, few published researches have explored a joint spatio-temporal model structure. Furthermore, the third element completing the hazard definition, i.e., the landslide size (i.e., areas or volumes), has hardly ever been modeled over space and time. However, technological advancements in data-driven models have reached a level of maturity that allows to model all three components (Where, When and Size). This work takes this direction and proposes for the first time a solution to the assessment of landslide hazard in a given area by jointly modeling landslide occurrences and their associated areal density per mapping unit, in space and time. To achieve this, we used a spatio-temporal landslide database generated for the Nepalese region affected by the Gorkha earthquake. The model relies on a deep-learning architecture trained using an Ensemble Neural Network, where the landslide occurrences and densities are aggregated over a squared mapping unit of 1x1 km and classified/regressed against a nested 30~m lattice. At the nested level, we have expressed predisposing and triggering factors. As for the temporal units, we have used an approximately 6-month resolution. The results are promising as our model performs satisfactorily both in the susceptibility (AUC = 0.93) and density prediction (Pearson r = 0.93) tasks. This model takes a significant distance from the common susceptibility literature, proposing an integrated framework for hazard modeling in a data-driven context. To promote reproducibility and repeatability of the analyses in this work, we share data and codes in a GitHub repository accessible from this link: https://github.com/ashokdahal/LandslideHazard.",,,,10.5194/egusphere-egu23-3496,http://hdl.handle.net/10754/690119,KAUST Repository,True,311
http://hdl.handle.net/10754/690118,KAUST,Insights into the drivers and spatio-temporal trends of extreme wildfires with statistical deep-learning,"Richards, Jordan; Huser, Raphaël",2023,2023-02-22 00:00:00+00:00,"Extreme wildfires continue to be a significant cause of human death and biodiversity destruction across the globe, with recent worrying trends in their activity (i.e., occurrence and spread) suggesting that wildfires are likely to be highly impacted by climate change. In order to facilitate appropriate risk mitigation for extreme wildfires, it is imperative to identify their main drivers and assess their spatio-temporal trends, with a view to understanding the impacts of global warming on fire activity. To this end, we analyse monthly burnt area due to wildfires using a hybrid statistical deep-learning framework that exploits extreme value theory and quantile regression. Three study regions are considered: the contiguous U.S., Mediterranean Europe and Australia.",,,,10.5194/egusphere-egu23-2332,http://hdl.handle.net/10754/690118,KAUST Repository,True,113
http://hdl.handle.net/10754/690117,KAUST,Advancing Stein Variational Gradient Descent for geophysical uncertainty estimation,"Izzatullah, Muhammad; Ravasi, Matteo; Alkhalifah, Tariq Ali",2023,2023-02-22 00:00:00+00:00,"Stein Variational Gradient Descent (SVGD) is a powerful algorithm for uncertainty quantification algorithm introduced by the statistics community that has recently found applications in geophysical inverse problems. It is a non-parametric, iterative method for making probabilistic predictions by sampling from a set of particles, which are updated using gradient information of the Kullback-Leibler divergence between the target posterior distribution and a user-defined proposal distribution. One of the main benefits of SVGD is its ability to handle complex, high-dimensional distributions. This is particularly useful in geophysics, where datasets can be large, and the subsurface model of interest is high-dimensional. However, the computational cost of SVGD increases with the number of particles used to characterize the posterior. Its performance also depends on the choice of the prior distribution, as it influences the SVGD ability to provide geophysical and geological realism in the posterior samples. There have been efforts to improve the efficiency of SVGD for large data sets, such as by introducing mini-batch techniques and deep learning-based prior aimed at producing high-resolution posterior samples. Along this direction, we are advancing the frontier of the SVGD algorithm by coupling it with the Plug-and-Play (PnP) framework, which allows sampling from a regularized target posterior distribution, where the target posterior distribution is regularized by a convolutional neural network (CNN) based denoiser. We showcase its ability to produce high-resolution, geologically trustworthy samples representative of the subsurface structures on a variety of geophysical problems for reservoir characterization and velocity model building (e.g., full waveform inversion).",,,,10.5194/egusphere-egu23-3610,http://hdl.handle.net/10754/690117,KAUST Repository,True,248
http://hdl.handle.net/10754/689895,KAUST,Simulation of ground motions with high frequency components obtained from Fourier neural operators,"Aquib, Tariq Anwar; Mai, Paul Martin",2023,2023-02-25 00:00:00+00:00,"Seismic hazards analysis relies on accurate knowledge of ground motions arising from potential earthquakes to assess the risk of damage to buildings and infrastructure. It is necessary to perform ground motion simulations because recorded strong-motion data from specific combinations of earthquake magnitudes, epicentral distances, and site conditions are still limited. Physics-based simulations provide reliable ground motion estimates, but their application in practice is limited to frequency ranges f < 1Hz, largely due to limited computational resources and lack of information regarding earthquake sources and medium. While hybrid ground-motion computations combining deterministic low frequency components with stochastic high frequency components are often used, their stochastic high frequency components fail to correctly account for source and path effects and lead to inconsistent building responses. The large database of ground motion records from Japan lends itself to develop machine learning approaches to estimate high frequency ground motions. Applying state-of-the-art machine learning techniques, like Fourier neural operators (FNOs) and Generative Adversarial Networks (GANs), we estimate seismograms at higher frequencies from their low frequency counterparts. In our approach, the time and frequency properties of ground motions are estimated using two different FNO models. In the time domain, a relationship is established between normalised low pass filtered and broadband waveforms. Frequency domain analysis involves the learning of high frequency spectrum from low frequency spectrum. Finally, the time and frequency properties are combined to produce broadband ground motions. Source, site, and path aspects are naturally incorporated into the training process. We use ground motion data collected between 1996 and 2020 at 18 stations in the Ibaraki province of Japan to train our models and validate them on different events (Mw 4 to 7) around Japan. Using goodness of fit measures (GOFs), we show that the resulting ground motions match the recorded observations with good to acceptable GOF values for most of the predictions. To enhance our predictions, we include uncertainty estimation by utilizing a conditioned GAN approach. Lastly, to demonstrate the practicality of the approach, we compute high frequency components for a physics based simulated hypothetical Mw 5.0 earthquake in Japan.",,,,10.5194/egusphere-egu23-9036,http://hdl.handle.net/10754/689895,KAUST Repository,True,344
http://hdl.handle.net/10754/689856,KAUST,Deep Learning Models for the Prediction of Mineral Dissolution and Precipitation During Geological Carbon Sequestration,"Tariq, Zeeshan; Yildirim, Ertugrul Umut; Yan, Bicheng; Sun, Shuyu",2023,2023-01-24 00:00:00+00:00,"In Geological Carbon Sequestration (GCS), mineralization is a secure carbon dioxide (CO2) trapping mechanism to prevent possible leakage at later stage of the GCS project. Modeling of the mineralization during GCS relies on numerical reservoir simulation, but the computational cost is prohibitively high due to the complex physical processes. Therefore, deep learning (DL) models can be used as a computationally cheaper and at the same time, reliable alternative to the conventional numerical simulators. In this work, we have developed a DL approach to effectively predict the dissolution and precipitation of various important minerals, including Anorthite, Kaolinite, and Calcite during CO2 injection into deep saline aquifers. We established a reservoir model to simulate the process of geological CO2 storage. About 750 simulations were performed in order to generate a comprehensive dataset for training DL models. Fourier Neural Operator (FNO) models were trained on the simulated dataset, which take the reservoir and well properties along with time information as input and predict the precipitation and dissolution of minerals in space and time scales. During the training process, root-mean-squared-error (RMSE) was chosen as the loss function to avoid overfitting. To gauge prediction performance, we applied the trained model to predict the concentrations of different mineral on the test dataset, which is 10% of the entire dataset, and two metrics, including the average absolute percentage error (AAPE) and the coefficient of determination (R2) were adopted. The R2 value was found to be around 0.95 for calcite model, 0.94 for Kaolinite model, and 0.93 for Anorthite model. The R2 was calculated for all trainable points from the predictions and ground truth. On the other hand, the average AAPE for all the mappings was calculated around 1%, which demonstrates that the trained model can effectively predict the temporal and spatial evolution of the mineral concentrations. The prediction CPU time (0.2 seconds/case) by the model is much lower than that of the physics-based reservoir simulator (3600 seconds/case). Therefore, the proposed method offers predictions as accurate as our physics-based reservoir simulations, while provides a huge saving of computation time. To the authors' best knowledge, prediction of the precipitation and dissolution of minerals in a supervised learning approach using the simulation data has not been studied before in the literature. The DL models developed in this study can serve as a computationally faster alternative to conventional numerical simulators to assess mineralization trapping in GCS projects especially for the mineral trapping mechanism.",,,,10.2118/212597-MS,http://hdl.handle.net/10754/689856,KAUST Repository,True,402
http://hdl.handle.net/10754/689855,KAUST,Physics Informed Surrogate Model Development in Predicting Dynamic Temporal and Spatial Variations During CO2 Injection into Deep Saline Aquifers,"Tariq, Zeeshan; Yan, Bicheng; Sun, Shuyu",2023,2023-01-24 00:00:00+00:00,"Geological Carbon Sequestration (GCS) in deep geological formations, like saline aquifers and depleted oil and gas reservoirs, brings enormous potential for large-scale storage of carbon dioxide (CO2). The successful implementation of GCS requires a comprehensive risk assessment of the confinement of plumes at each potential storage site. The accurate prediction of the flow, geochemical, and geomechanical responses of the formation is essential for the management of GCS in long-term operations because excessive pressure buildup due to injection can potentially induce fracturing of the cap-rock, or activate pre-existing faults, through which fluid can leak. In this study, we build a Deep Learning (DL) workflow to effectively infer the storage potential of CO2 in deep saline aquifers. Specifically, a reservoir model is built to simulate the process of CO2 injection into deep saline aquifers, which considers the coupled phenomenon of flow and hydromechanics. Further, the reservoir model was sampled to account for a wide range of petro-physical, geological, and operational parameters. These samples generated a massive physics-informed simulation database (about 1500 simulated data points) that provides training data for the DL workflow. The ranges of varied parameters were obtained from an extensive literature survey. The DL workflow consists of Fourier Neural Operator (FNO) to take the input of the parameterized variables used in the simulation database and jointly predict the temporal-spatial responses of pressure and CO2 saturation plumes at different periods. Average Absolute Percentage Error (AAPE) and coefficient of determination (R2), Structural similarity index (SSIM), and Peak Signal to Noise Ratio (PSNR) are used as error metrics to evaluate the performance of the DL workflow. Through our blind testing experiments, the DL workflow offers predictions as accurate as our physics-based reservoir simulations, yet 300 times more efficient than the latter. The developed workflow shows superior performance with an AAPE of less than 5% and R2 score of more than 0.99 between actual and predicted values. The workflow can predict other required outputs that numerical simulators can typically calculate, such as solubility trapping, mineral trapping, and injected fluid densities in supercritical and aqueous phases. The proposed DL workflow is not only physics informed but also driven by inputs and outputs (data-driven) and thus offers a robust prediction of the carbon storage potential in deep saline aquifers with considering the coupled physics and potential fluid leakage risk.",,,,10.2118/212693-MS,http://hdl.handle.net/10754/689855,KAUST Repository,True,383
http://hdl.handle.net/10754/689471,KAUST,Toward Secure VMs Allocation: Analysis of VMs Allocation Behaviours in the Cloud Computing Environments,"Aldawood, Mansour; Jhumka, Arshad; Fahmy, Suhaib A.",2023,2023-01-01 00:00:00+00:00,"Side-channel attacks (SCAs) is a potential threat in cloud computing environments (CCEs) as it allows the malicious VMs to capture private information from the target VMs when they share the same PM. This malicious co-residency of VMs is an outcome of the VMs allocation algorithm behaviour, which is responsible for allocating the VMs to a specific PM based on defined allocation objectives. Earlier studies tackled the SCAs, through specific solutions, by focusing on either formulating VMs allocation algorithms or modifying the architecture of the CCEs to mitigate the threats of SCAs. However, most of them are oriented to specific situations and assumptions, leading to malicious co-residency when applied to other scopes or situations. In this paper, we presented the solution from a different holistic perspective by examining the allocation behaviours of different algorithms and other properties that affect and lead to obtaining a secure VMs allocation. The examinations are performed under different scenarios and structures for each behaviour to understand the possible situations that lead to secure VMs allocation. In addition, we develop a deterministic security-aware VMs allocation algorithm that aims to allocate the VMs securely to reduce the potential threats from malicious co-residency in CCEs.",,,,10.1007/978-3-031-21637-4_2,http://hdl.handle.net/10754/689471,KAUST Repository,True,196
http://hdl.handle.net/10754/687717,KAUST,Spatial–temporal prediction of minerals dissolution and precipitation using deep learning techniques: An implication to Geological Carbon Sequestration,"Tariq, Zeeshan; Yildirim, Ertugrul Umut; Gudala, Manojkumar; Yan, Bicheng; Sun, Shuyu; Hoteit, Hussein",2023,2023-02-08 00:00:00+00:00,,,,Fuel,10.1016/j.fuel.2023.127677,http://hdl.handle.net/10754/687717,KAUST Repository,True,0
http://hdl.handle.net/10754/687364,KAUST,Deep-Learning-Based Surrogate Model to Predict CO2 Saturation Front in Highly Heterogeneous Naturally Fractured Reservoirs: A Discrete Fracture Network Approach,"Tariq, Zeeshan; Xu, Zhen; Gudala, Manojkumar; Yan, Bicheng; Sun, Shuyu",2023,2023-01-24 00:00:00+00:00,"Naturally fractured reservoirs (NFRs), such as fractured carbonate reservoirs, are ubiquitous across the worldwide and are potentially very good source to store carbondioxide (CO2) for a longer period of time. The simulation models are great tool to assess the potential and understanding the physics behind CO2-brine interaction in subsurface reservoirs. Simulating the behavior of fluid flow in NFR reservoirs during CO2 are computationally expensive because of the multiple reasons such as highly-fractured and heterogeneous nature of the rock, fast propagation of CO2 plume in the fracture network, and high capillary contrast between matrix and fractures. This paper presents a data-driven deep learning surrogate modeling approach that can accurately and efficiently capture the temporal-spatial dynamics of CO2 saturation plumes during injection and post-injection monitoring periods of Geological Carbon Sequestration (GCS) operations in NFRs. We have built a physics-based numerical simulation model to simulate the process of CO2 injection in a naturally fractured deep saline aquifers. A standalone package was developed to couple the discrete fracture network in a fully compositional numerical simulation model. Then reservoir model was sampled using the Latin-Hypercube approach to account for a wide range of petrophysical, geological, reservoir, and operational parameters. The simulation model parameters were obtained from extensive geological surveys published in literature. These samples generated a massive physics-informed database (about 900 simulations) that provides sufficient training dataset for the Deep Learning surrogate models. Average Absolute Percentage Error (AAPE) and coefficient of determination (R2) were used as error metrics to evaluate the performance of the surrogate models. The developed workflow showed superior performance by giving AAPE less than 5% and R2 more than 0.95 between ground truth and predictions of the state variables. The proposed Deep Learning framework provides an innovative approach to track CO2 plume in a fractured carbonate reservoir and can be used as a quick assessment tool to evaluate the long term feasibility of CO2 movement in fractured carbonate medium.",,,,10.2118/212658-ms,http://hdl.handle.net/10754/687364,KAUST Repository,True,317
