research_id,university,title,matched_terms,selected
KFUPM_9bce9e05-140d-40d0-8f8a-33d3b530372d,KFUPM,On hydromagnetic two-phase gas-liquid flow in ciliary channel: An application of a metachronal rhythm,,False
KFUPM_72e3d010-750c-4c41-ab33-98daa760d5d2,KFUPM,Edge-Assisted Label-Flipping Attack Detection in Federated Learning,machine learning,True
KFUPM_f6630bac-c7dd-4a74-a12f-e6b1f938692b,KFUPM,Impact of Adverse Weather and Image Distortions on Vision-Based UAV Detection: A Performance Evaluation of Deep Learning Models,deep learning; computer vision,True
KFUPM_c759d02d-57de-441e-99ff-b78b92fae9bb,KFUPM,Decentralized Edge-Based Detection of Label Flipping Attacks in Federated Learning,,False
KFUPM_5ac43fb3-9c86-498e-a99c-20bd1eb889da,KFUPM,Novel Energy-Aware 3D UAV Path Planning and Collision Avoidance Using Receding Horizon and Optimization-Based Control,,False
KFUPM_74bbc408-6c7c-4686-bbb9-43ef0853d1cf,KFUPM,R-RDSP: Reliable and Rapidly Deployable Wireless Ad Hoc System for Post-Disaster Management over DDS,,False
KFUPM_4194087c-6acb-4e41-a12a-4ec0f669acd4,KFUPM,Comparing Boosting-Based and GAN-Based Models for Intrusion Detection in 5G Networks,machine learning; intrusion detection; internet of things; iot,True
KFUPM_8fc09093-78c1-4ee4-a62c-45366d5af23d,KFUPM,Performance Evaluation of Hierarchical Federated Learning on Resource-Constrained IoT Systems,internet of things; iot,True
KFUPM_6db50c09-0409-45fc-b895-2890ac795ef4,KFUPM,Enhancing Vehicle Location Prediction Accuracy with Road-Aware Rectification for Multi-Access Edge Computing Applications,edge computing,True
KFUPM_135fc894-3294-48a0-aad4-f35fc84e21e7,KFUPM,Temporal trends and predictive modeling of air pollutants in Delhi: a comparative study of artificial intelligence models,artificial intelligence; deep learning; multilayer perceptron,True
KFUPM_2714c49e-98bb-405e-a15b-3cc7b0dfe901,KFUPM,Receding Horizon and Optimization-based Control for UAV path planning with Collision Avoidance,,False
KFUPM_5c2452d3-c6d1-45d9-817f-3a5cf11f8c26,KFUPM,"Federated Learning for IoT: Applications, Trends, Taxonomy, Challenges, Current Solutions, and Future Directions",machine learning; internet of things; iot,True
KFUPM_cfb42869-050a-4ba4-bf3c-e21faab5f56e,KFUPM,Discovery of Quantum Algorithms Using Genetic Algorithms: Exponential Speedup via Random Sampling,machine learning,True
KFUPM_cd7f78a7-ae7d-4206-bbd6-e7c43c49ece6,KFUPM,Anticancer Peptides Classification with High-Accuracy Feature Representation Using Long Short-Term Memory,,False
KFUPM_32d75c17-e3d5-478d-822b-838c31751b4f,KFUPM,IoT for critical Big Data applications,internet of things; iot; big data,True
KFUPM_1838746f-04bb-476e-b831-946cf0487f34,KFUPM,DustRobust-YOLO: Enhanced UAV Detection in Dusty Conditions,deep learning,True
KFUPM_6793cc83-0f8e-469a-8642-6f0535aeb8b9,KFUPM,Evaluation of Chest CT-Scan Anomaly Detection Models Using Principal Component Analysis,machine learning; deep learning; neural networks,True
KFUPM_b6b783a5-008b-4987-9b16-404ea26f767b,KFUPM,Optimizing One-Stage Object Detection for URLLC: A Two-Stage Pipeline with Oculi SPU,machine learning,True
KFUPM_e0773060-8f86-4034-843a-54ef17889211,KFUPM,A Data-Driven Approach Towards Software Regression Testing Quality Optimization,machine learning; random forest,True
KFUPM_926e7dad-04a7-4477-972a-1629ff51fbd7,KFUPM,A Comparative Study of Gaze Estimation Models,deep learning,True
KFUPM_2e986413-9915-43dd-a867-a9c441028492,KFUPM,Criteria-based Unsupervised Feature Selection Techniques: A Comparative Study Over Chest CT Scan,machine learning; deep learning,True
KFUPM_0846f8cd-7725-40b4-9579-924d83dc6443,KFUPM,Performance Analysis of Fluid Antenna Multiple Access (FAMA) for 6G,,False
KFUPM_396cd2e8-c958-4162-99e3-4e86657dbae0,KFUPM,Cascaded Fractional-Order Controller-Based Load Frequency Regulation for Diverse Multigeneration Sources Incorporated with Nuclear Power Plant,,False
KFUPM_e0e63c59-7fbf-47b1-ad33-054f3f9489d1,KFUPM,Factor proportions model for Russian mineral supply-driven global energy transition: Does externality matter?,,False
KFUPM_05e912e9-f229-4f36-8f69-743a43147654,KFUPM,Transport Assistants to Enhance TCP Performance: Analysis of the Packet Delivery Delay,,False
KFUPM_381e9a7d-2424-449b-9824-bccf453210a4,KFUPM,Optimization of truss structures using multi-objective cheetah optimizer,,False
KFUPM_38b55d2f-bc35-4c71-96cd-69cd6c8ca71b,KFUPM,"Emerging Trends in UAVs: From Placement, Semantic Communications to Generative AI for Mission-Critical Networks",artificial intelligence; generative ai,True
KFUPM_03a2961d-9b5f-4573-81cc-ba7c70609759,KFUPM,Cavitating bubbly flow of non-Newtonian second grade fluid through nozzles: Application of reduction of cavitation damage and noise,,False
KFUPM_cf5cbf63-c066-4bd3-9328-369c96dd4b18,KFUPM,"A Systematic Literature Review on Vulnerabilities, Mitigation Techniques, and Attacks in Field-Programmable Gate Arrays",machine learning,True
KFUPM_e09738dd-14f4-4a6c-a4a8-935bff953c2d,KFUPM,Enhanced Learning-Based Hybrid Optimization Framework for RSMA-Aided Underlay LEO Communication With Non-Collaborative Terrestrial Primary Network,,False
KFUPM_830e257e-c7b2-4974-a884-9924048c848a,KFUPM,Robust Multicriterion Offloading in Digital-Twin-Assisted UAV Networks,internet of things; iot; edge computing; wireless networks,True
KFUPM_5de68542-8601-44dd-b596-26843ab1d832,KFUPM,Mixed convective heat and mass transfer of Carreau fluid flow past over a permeable stretching disk: thermal and concentration analysis,,False
KFUPM_32b7dd6e-52e1-4696-a6c8-23d44b0990f8,KFUPM,Lightweight Intrusion Detection for IoT Systems Using Artificial Neural Networks,machine learning; neural network; neural networks; intrusion detection; internet of things; iot,True
KFUPM_41ee1b73-9d27-43b4-9ba3-8662e84076ae,KFUPM,"Multi-STAR-RIS NOMA: Clustering, RIS Assignment and Power Optimization",,False
KFUPM_8614b1fb-8e2e-4679-882d-8180c5cf73d9,KFUPM,A Novel Few-Shot ML Approach for Intrusion Detection in IoT,intrusion detection; internet of things; iot,True
KFUPM_4041ecb3-13a9-4581-b13d-7d03c7360925,KFUPM,A systematic review of graphical password methods resistant to shoulder-surfing attacks,,False
KFUPM_a6849f07-a43f-4436-be17-7ef9cbb72a2f,KFUPM,A multi-model approach for predicting electric vehicle specifications and energy consumption using machine learning,machine learning; random forest,True
KFUPM_e89216ed-a604-4122-a4de-0f3ff007e223,KFUPM,Multi-objective optimization of truss structures using the enhanced Lichtenberg algorithm,,False
KFUPM_fc8750b5-1913-477e-9040-5f94436417f4,KFUPM,Comparative study of state-of-the-art metaheuristics for solving constrained mechanical design optimization problems: experimental analyses and performance evaluations,,False
KFUPM_71dd53bc-1a44-4359-8008-50ccf81d1a3e,KFUPM,Anticancer Peptides Classification Using Long-Short-Term Memory With Novel Feature Representation,,False
KFUPM_6b27fb29-ba4d-4ec8-8aab-c79fba3b6329,KFUPM,Adaptive Hierarchical Multi-Headed Convolutional Neural Network With Modified Convolutional Block Attention for Aerial Forest Fire Detection,artificial intelligence; machine learning; neural network; neural networks,True
KFUPM_18fe2734-8489-4277-953a-3b2918bd355b,KFUPM,MSF-GhostNet: Computationally Efficient YOLO for Detecting Drones in Low-Light Conditions,,False
KFUPM_66e6d343-bd82-4130-88b8-d706cdba3d7b,KFUPM,Optimizing bioconvective heat transfer with MHD Eyring–Powell nanofluids containing motile microorganisms with viscosity variability and porous media in ciliated microchannels,,False
KFUPM_573db622-e83e-4d8f-a639-c2c8233ba80b,KFUPM,Heat Transfer Characteristics of Hybrid Nanoparticles in Newtonian Fluid inside a Channel with Air foil-shaped: A CFD Simulation using COMSOL Multiphysics,,False
KFUPM_709bb9d8-b210-474a-9f59-0ebe85a42f7d,KFUPM,Spatio-temporal deep learning for improved face presentation attack detection,deep learning,True
KFUPM_0aff9947-9d41-463f-8246-b61124783291,KFUPM,The Rise of Cognitive SOCs: A Systematic Literature Review on AI Approaches,artificial intelligence; machine learning; natural language processing,True
KFUPM_f9adeb5d-bb1a-495c-977e-558b13e61982,KFUPM,Integrating Data Distribution Service (DDS) in Smart Traffic Systems: A Comprehensive Review,,False
KFUPM_971fa5c2-4707-4ebe-9ecf-50307a954d6f,KFUPM,Improving Face Presentation Attack Detection Through Deformable Convolution and Transfer Learning,,False
KFUPM_c2c67ef2-87db-499d-949b-3367fed0a1e5,KFUPM,"URLLC for DRL-RIS-AIDED SAGINs: New Mentalities, Trends and Preliminary Solutions",,False
KFUPM_65929942-cafa-471e-b977-6534360f84cd,KFUPM,Lightweight and Efficient Post Quantum Key Encapsulation Mechanism Based on Q-Problem,,False
KFUPM_005a0866-5d1e-44aa-8d82-6844b1ff9d28,KFUPM,Enhanced hippopotamus optimization algorithm and artificial neural network for mechanical component design,neural network; neural networks; robot,True
KFUPM_1933b238-3cc0-4cd6-a0ae-93c2fb994b1e,KFUPM,Intelligent QV2X Routing for Traffic Management in Consumer IoV Using STGNN and Reinforcement Learning,neural networks,True
KFUPM_c9a12062-c942-4f70-8637-a60ec61b55d7,KFUPM,Multi-Armed Bandits for Resource Allocation in UAV-Assisted LoRa Networks,internet of things,True
KFUPM_8bd8cabb-ffc6-4c70-b600-6e26676a0ad7,KFUPM,Improved material generation algorithm by opposition-based learning and laplacian crossover for global optimization and advances in real-world engineering problems,,False
KFUPM_eecce8ce-7d9a-45ef-af05-e1e30cfd75e1,KFUPM,A Novel Beam Tracking Scheme in RIS for Wideband THz Communication Systems,,False
KFUPM_0cf24dd6-8dcf-44df-9f99-83f85901b2fd,KFUPM,An encrypted and signed plaintext symmetric cryptosystem,,False
KFUPM_a2ea5397-7a44-4956-a8f5-1efd9cbf2866,KFUPM,Deep learning frameworks for MRI-based diagnosis of neurological disorders: a systematic review and meta-analysis,deep learning,True
KFUPM_57505090-39d8-4f01-939c-2e6a2c99dbe7,KFUPM,A Systematic Survey of Distributed Decision Support Systems in Healthcare,artificial intelligence; blockchain,True
KFUPM_46efad0e-6a89-4c9b-9c80-27b865d48795,KFUPM,Serendipity and LLM-based Recommender System for Smart Transportation,large language models,True
KFUPM_60949da6-e103-49d5-9e9e-258425440101,KFUPM,"Survey of Multimodal Federated Learning: Exploring Data Integration, Challenges, and Future Directions",machine learning; internet of things; iot,True
KFUPM_b59ff19d-6f69-4269-9f93-214fd91118b4,KFUPM,"A Review of Last-Mile Delivery Optimization: Strategies, Technologies, Drone Integration, and Future Trends",artificial intelligence; iot; robots,True
KFUPM_6185d062-24c1-448b-a6f6-66270b789fc7,KFUPM,Predictive modeling of MXene-based solar absorbers using a deep neural network,deep learning; neural network,True
KFUPM_269cb8d1-04ee-45d1-98fe-00af0dffdfb1,KFUPM,A Simulation-Based Study on the Integration of Vehicular Communication in Reducing Secondary Crashes in Congested Freeways,,False
KFUPM_79979532-df7b-49a6-9a13-105d44656daa,KFUPM,Thermally induced cilia flow of Prandtl nanofluid under the influence of electroosmotic effects with boundary slip,,False
KFUPM_b14ea778-f136-4c1c-9342-200978762099,KFUPM,Unbounded Depth ElGamal-Based Asymmetric Updatable Encryption Technique,internet of things,True
KFUPM_8fd2f6f4-eb4d-44d0-a6fa-f439b0fd1571,KFUPM,Last-Mile Delivery Optimization: Recent Approaches and Advances,artificial intelligence,True
KFUPM_02b0665c-82c5-4182-8662-13e1ddb9ff59,KFUPM,Monocular vision navigation system for UAV autonomous mission: a real-time window-based obstacle avoidance approach,artificial intelligence; computer vision,True
KFUPM_ed04f7a7-6a08-4ca5-a9fd-d4bace6a631d,KFUPM,TF-BiFPN Improves YOLOv5: Enhancing Small-Scale Multiclass Drone Detection in Dark,,False
KFUPM_1228e10f-e9c5-4b2f-86c3-a526bd98ce6d,KFUPM,Lightweight and Computationally Efficient YOLO for Rogue UAV Detection in Complex Backgrounds,,False
KFUPM_ba4df61a-281e-4870-b457-49005a591433,KFUPM,A new neural network-assisted hybrid chaotic hiking optimization algorithm for optimal design of engineering components,artificial intelligence; machine learning; neural network,True
KFUPM_90a70606-3ea9-486b-bc88-73e6d4ed4984,KFUPM,Enhanced Greylag Goose optimizer for solving constrained engineering design problems,neural network,True
KFUPM_7ace9079-d8ce-4991-b997-2d9438039f45,KFUPM,Runtime Norms Regulation Framework for Drones’ Smart Cities Applications,,False
KFUPM_8b2d1f46-3766-4e09-a2a6-f32906cb0bf8,KFUPM,Electroosmotic slip flow in peristaltic transport of non-Newtonian third-grade MHD fluid: RSM-based sensitivity analysis,,False
KFUPM_657a4734-2f1a-436b-a563-5e05f77f5039,KFUPM,Optimization of network device hardening in a multivendor environment,,False
KFUPM_909c27d3-61ac-4bdb-9e91-4b5f9f68435d,KFUPM,YOLO-RAW: Advancing UAV Detection With Robustness to Adverse Weather Conditions,,False
KFUPM_7ab56e61-8a27-4dec-b578-436a2ef0ca27,KFUPM,Heat transfer flow of non-Newtonian eyring-powell fluid with mixed convection heterogeneous and homogeneous reactions using linear regression based machine learning approach,machine learning,True
KFUPM_6ce4c542-1775-4b0b-890f-b9cab6eec9d5,KFUPM,Effects of thermal radiation on MHD bioconvection flow of non-Newtonian fluids using linear regression based machine learning and artificial neural networks,artificial intelligence; machine learning; neural networks,True
KFUPM_63499edb-1192-4b8b-b2b4-54f99d92c81f,KFUPM,Accelerating zero-touch automation and optimization of beyond 5G services: deep learning and intent-based networking fusion,machine learning; deep learning,True
KFUPM_7abe122c-b713-4c74-be7f-c561f1fa1077,KFUPM,Malicious Reconfigurable Intelligent Surfaces: Security Threats in 6G Networks,wireless networks,True
KFUPM_65939b46-9684-491b-b18c-946d65b8bc15,KFUPM,Generating Anticancer Peptides Sequences Using Seq2Seq Modeling and Machine Learning Methods,machine learning; deep learning; neural network,True
KFUPM_bf5b387e-8fa2-4a29-a451-c2ddcf4978fe,KFUPM,"Outdoor Free Space Optical Systems: Motivations, Challenges, Contributions in Environmental Conditions, and Future Directions-A Systematic Survey",natural language processing,True
KFUPM_6293571d-f3df-48d6-8013-1f51e5924c65,KFUPM,Mitigation of oxide growth on aluminum thin films: The role of self-assembled monolayers in superconducting quantum circuits,,False
KFUPM_bc57e3cc-dad4-41df-a763-da85bf925d45,KFUPM,Monocular based 3D depth estimation and SLAM integration,deep learning,True
KFUPM_b6837243-fd5a-4ee3-85b4-4d56d454cbae,KFUPM,Dynamic spectrum sharing in heterogeneous wireless networks using deep reinforcement learning,deep learning; neural network; iot; wireless networks,True
KFUPM_03034b5b-5f88-4a7a-ba0c-3b2a9290a051,KFUPM,Numerical investigation of magnetized nanofluid flow in a non-Darcian medium with convective heating conditions across a rotating disk,,False
KFUPM_c74d83e4-eef1-437a-af56-476b376df523,KFUPM,Multiple-Input Floating-Point Adders: A Comprehensive Review,machine learning,True
KFUPM_ddf9f5d3-6bb5-433f-a98f-c8e21f35b426,KFUPM,A Systematic Literature Review of DDS Middleware in Robotic Systems,robotics; robot,True
KFUPM_768a675c-c60b-45ff-a198-5b68d28b73a7,KFUPM,Tag Replication and Status Bits Encoding for Enhancing Cache Metadata Reliability,,False
KFUPM_06e6a066-2f05-499f-b2af-1198806b6cd5,KFUPM,Multi-Layer Network Formation Through HAPS Base Station and Transmissive RIS-Equipped UAV,internet of things; iot; wireless networks,True
KFUPM_a841d6c0-b0bf-4307-9c53-267d9a2f4bee,KFUPM,AttCDCNet: Attention-Enhanced Chest Disease Classification Using X-Ray Images,deep learning; neural networks,True
KFUPM_66e39c90-ddd9-4f52-a2a1-cf80b401a2d8,KFUPM,Pothole Detection under Various Weather Conditions Using YOLOv9,,False
KFUPM_ac9ca355-4149-4385-9c3b-99713aecd68b,KFUPM,PNet-IDS: A Lightweight and Generalizable Convolutional Neural Network for Intrusion Detection in Internet of Things,deep learning; neural network; intrusion detection; internet of things; iot,True
KFUPM_b341c494-f536-476e-9c56-32dc06a9a1ae,KFUPM,Explainable AI for Lightweight Network Traffic Classification Using Depthwise Separable Convolutions,artificial intelligence; neural networks,True
KFUPM_2ee974a1-ece3-4f2e-a8d3-a085340947fb,KFUPM,Bridging Connectivity Gaps: HAP-Based Network With Parallel FSO-RF Transmission for Ubiquitous Internet Access,,False
KFUPM_ce26e467-318c-4adf-ad7a-7233fd9909ea,KFUPM,Reflection of Harmonic Waves in a Nonlocal Rotating Micropolar Medium with Constant Magnetic Field under Three-phase-lag Theory with Temperature Dependent Elastic Model,,False
KFUPM_3adb44d3-9165-40bb-9e4b-0f18287b1dbe,KFUPM,A Multi-Layer Non-Terrestrial Networks Architecture for 6G and Beyond Under Realistic Conditions and With Practical Limitations,wireless networks,True
KFUPM_db3a26f4-3cf7-40be-b1e9-f55326cc3dc7,KFUPM,Publish/Subscribe-Middleware-Based Intelligent Transportation Systems: Applications and Challenges,,False
KFUPM_de8c4ff2-8efc-4582-bddb-a349b53ced0a,KFUPM,IBN-ZTSA: AI-IBN for Zero Touch Service Automation of B5G Terrestrial and Non-Terrestrial Networks,artificial intelligence,True
KFUPM_9739229b-aee5-44b6-8deb-599e0f1e95eb,KFUPM,Behavioral and Propagation-Based Analysis of APT Attacks for Effective Attack Attribution,,False
KFUPM_0182e14e-3458-431a-8bb9-f117c3000a3d,KFUPM,Rainfall Prediction Using Integrated Machine Learning Models With K-Means Clustering: A Representative Case Study of Harirud Murghab Basin-Afghanistan,machine learning; random forest,True
KFUPM_c4f4b424-51a5-45ce-8857-4b5f832be73e,KFUPM,AdvSpoofGuard: Optimal transport driven robust face presentation attack detection system,,False
KFUPM_2bdf3907-57a5-42fe-a4db-89cd8772ebcc,KFUPM,DDoS Attack Detection in IoT: A Comparative Resource and Performance Analysis of Deep Learning and Machine Learning Models,machine learning; deep learning; neural networks; random forest; intrusion detection; internet of things; iot,True
KFUPM_b9aa1574-7191-499e-af5b-5cacacbb45b0,KFUPM,Heat transfer analysis on peristaltically driven motion of particle-fluid suspension in Newtonian fluid using curvilinear coordinates bounded by slip boundary: Applications in drug delivery through blood vessels,,False
KFUPM_83033e70-8b65-44d3-b068-5cc77d463800,KFUPM,Edge-Based Detection of Label Flipping Attacks in Federated Learning Using Explainable AI,machine learning,True
KFUPM_fa13eb04-d56d-4edb-9aac-a29d470edb8a,KFUPM,A Mini-Review of Methods for Forecasting Post Routing Congestion from Placement in FPGA Physical Design,artificial intelligence,True
KFUPM_e70ea49d-c438-4db0-938f-c72615894c7c,KFUPM,Aircraft wing rib component optimization using artificial neural network-assisted superb fairy-wren algorithm,neural network; neural networks,True
KFUPM_59e1cd45-bedd-46e2-9f6c-492553c55525,KFUPM,A Lightweight Deep Learning Model for Retinopathy of Prematurity Classification in eHealth Applications,deep learning,True
KFUPM_f62e410c-a49a-4afb-b505-6a225a4570e6,KFUPM,Optimal Clustering and Mobile BS Deployment Through Improved PSO,,False
KFUPM_407c8dfb-83e7-486a-b884-c9cfea34b8f3,KFUPM,THERMAL ANALYSIS OF TWO-PHASE MHD FLOW DUE TO CILIARY MOVEMENT WITH VISCOUS DISSIPATION IN THE PRESENCE OF HEAT SOURCE/SINK,,False
KFUPM_d475173d-eda0-489e-b78a-5070375475fc,KFUPM,Artificial neural network-infused polar fox algorithm for optimal design of vehicle suspension components,neural network,True
KFUPM_69a8dbae-0e90-4fbb-a2a6-b459ffc3476c,KFUPM,An Effective MIMO Antenna Design for 5G and Beyond,artificial intelligence,True
KFUPM_37819259-0139-40e3-a764-f275ecb365cf,KFUPM,Battery box design of electric vehicles using artificial neural network-assisted catch fish optimization algorithm,neural network; neural networks,True
KFUPM_e208e6bf-8b3d-4701-8399-306154d4f24b,KFUPM,Artificial neural network-assisted supercell thunderstorm algorithm for optimization of real-world engineering problems,neural network,True
KFUPM_5e85b131-4dfd-4747-883e-03a09d377055,KFUPM,EcoWeedNet: A Lightweight and Automated Weed Detection Method for Sustainable Next-Generation Agricultural Consumer Electronics,computer vision,True
KFUPM_d780b112-2994-49f5-9603-a1d0e6f28a44,KFUPM,Artificial neural network based computational evaluation of bioconvective gyrotactic microorganisms wedge flow of MHD Garreau fluid with thermal radiations,artificial intelligence; neural network; neural networks,True
KFUPM_80743e58-83c8-4d6e-93e3-644b7093205a,KFUPM,STAR-RISs Versus Full-Duplex Decode-and-Forward Relaying: Which is Better?,,False
KFUPM_81ee0e22-8918-46f1-8267-ce8cd1be159c,KFUPM,Knowledge distillation with predicted depth for robust and lightweight face presentation attack detection,deep learning; neural network,True
KFUPM_cb6eaf38-a542-4f11-a249-ebf6633e3530,KFUPM,Joint Optimization of IRS and THz Resource Allocation in 6G IoT Networks: An Adaptive Online MADDPG Approach,internet of things; iot; wireless networks,True
KFUPM_1a38d44e-c158-4837-881d-d4ce5fd6033d,KFUPM,Global positioning of underwater nodes using airborne-formed visual light beams,,False
KFUPM_cb1b96ba-61ce-4ba1-a0cb-1860141ac6f5,KFUPM,Optimal path recommendation in dynamic traffic networks using the hybrid Tabu-A* algorithm,,False
KFUPM_d5c2a431-a040-4707-a188-51fe5dbbcc73,KFUPM,From Features to Qubits: A Hybrid Learning Approach for Predicting SDN Link States,machine learning; random forest,True
KFUPM_608b2b40-6bf5-4d99-9e6d-ef6e74f997bf,KFUPM,Challenge-response PIN authentication system to withstand shoulder surfing and recording attacks,,False
KFUPM_d8e79018-a76c-4b1f-83ef-e9ab4b2093f1,KFUPM,Optimal design of automobile seat components using chaotic enzyme action optimization algorithm,,False
KFUPM_d1f5bc0b-d12c-47a8-b000-000055c1fba9,KFUPM,Enhancing monocular depth estimation with an advanced encoder-decoder architecture,robotics,True
KFUPM_6e57be83-71d4-4e5b-8b1f-74f6bf017fc9,KFUPM,DAP-MFL: Distributed AP-Assisted Multilayer Federated Learning for Resource-Constrained IoT Networks With RAW-Slot Management,iot,True
KFUPM_762f590f-efac-4ac7-9f3c-39df1bb2cdcc,KFUPM,Robust priority aware multi-criterion offloading in digital twin UAVs networks,internet of things; iot; edge computing,True
KFUPM_cec0868a-b33a-4d69-8edc-0cff5767ee05,KFUPM,Memory Pooling for Enhanced Data Loading in GPU-Accelerated Environments,,False
KFUPM_af352e50-bb78-412a-8939-d87bc4bb7364,KFUPM,Robust Energy-Efficient DRL-Based Optimization in UAV-Mounted RIS Systems With Jitter,,False
KFUPM_1f5a2510-442b-4a0d-934f-5a8f76526ce1,KFUPM,Deep Auto-Encoder Based Intelligent and Secure Time Synchronization Protocol (iSTSP) for Security-Critical Time-Sensitive WSNs,iot,True
KFUPM_f0a347cd-cae6-4659-b0e4-3fb84658795e,KFUPM,AMM-RF: Adaptive Multi-Modal Meta-Ensemble Learning for Robust RF-Based Drone Detection in Noisy Environments,neural network,True
KFUPM_780f6538-43d6-468a-add5-59a82f521669,KFUPM,Energy-Efficient Irregular RIS-Aided UAV-Assisted Optimization: A Deep Reinforcement Learning Approach,,False
KFUPM_c4a28144-e9c0-4e5e-bf6e-2fa176c966b0,KFUPM,"Contemporary smart hydroponics systems: Taxonomy, enabling technologies, and challenges",artificial intelligence; internet of things; iot,True
KFUPM_9f5d8811-afb3-4456-b7ce-6f88115429ee,KFUPM,"Enhancing base station anonymity in WSNs: a security framework using ring routing, fake packet injection, and dynamic coverage",,False
KFUPM_8f820361-a0b0-40ee-81d2-e059a272da59,KFUPM,Full-Duplex Energy-Harvesting in Energy-Constrained Networks Over α-Lomax Fading Channels,,False
KFUPM_6d55aa71-588c-44b8-b13d-86d81fd53427,KFUPM,Energy-Efficient UAV-Mounted RIS for IoT: A Hybrid Energy Harvesting and DRL Approach,internet of things; iot,True
KFUPM_344f0dd6-094d-45f7-aa87-8a6f9bae2a8b,KFUPM,AI-Enhanced Intrusion Detection for UAV Systems: A Taxonomy and Comparative Review,artificial intelligence; deep learning; neural networks; cybersecurity; intrusion detection,True
KFUPM_749c5adb-d80a-4e18-a5f9-038181f52999,KFUPM,Solving Computational Fluid Dynamic Problems Using Quantum Computing,,False
KFUPM_8c4b1dc1-7995-4917-a97d-9a356da1bf76,KFUPM,DeepWave: A Wavelet-Based Technique for Compressing In-Field Sensors Data,neural network,True
KFUPM_f55d54a9-b09e-45c0-b17e-79e0f39676f8,KFUPM,An Efficient Framework for Automated Cyber Threat Intelligence Sharing,blockchain,True
KFUPM_0d6595d5-c7c3-448f-86c9-8b6c521a5292,KFUPM,CEFEEL: Communication-Efficient FEderated Learning for Personal Assistant Applications,,False
KFUPM_f51e1d52-7809-45a4-868f-839942b380fd,KFUPM,Clutter Suppression in 3D in-vivo Medical Ultrasound Using In-Face Extended Frank-Wolfe Method,,False
KFUPM_c9d333f4-8ec4-42dc-b6c5-5e76f931ae5e,KFUPM,Exaggeration-based Fake Cybersecurity News Detection,large language models; cybersecurity,True
KFUPM_51583b04-6cab-49c7-8fd0-d8b94be9c4a1,KFUPM,Dynamic random walk-based sled dog optimization algorithm and artificial neural network for optimizing design engineering problems,neural network,True
KFUPM_c7e9f0ba-14f2-41c4-9b5e-f65d5054feec,KFUPM,Hybrid Classical–Quantum Kernel Learning for Scalable and Secure Link State Prediction in Software-Defined Networks,machine learning; deep learning,True
KFUPM_d062fb7f-6a52-4b30-9b47-c404a4291650,KFUPM,Depth-Aware Image and Video Orientation Estimation,,False
KFUPM_e124792b-5f29-44c5-8c71-57a5475e22e7,KFUPM,Numerical evaluation of blood flow of MHD Non-Newtonian bingham fluid with heat transfer in a vertical artery with atherosclerosis,,False
KFUPM_4e99ad0e-7b6d-47a6-a4ae-6cf2d6b79904,KFUPM,Distributed Deep Learning for Medical Image Denoising with Data Obfuscation,deep learning,True
KFUPM_91e7e5db-d9c6-497b-bfb4-42a767487300,KFUPM,Predicting Actual Temperature of an Autoclave for Composite Materials Using Balanced-ElasticNet,artificial intelligence; machine learning; multilayer perceptron; random forest,True
KFUPM_c6a6be77-18e9-42ae-857d-5a82618e5850,KFUPM,A DoS Attack Against 5G-Based IIoT Networks Utilizing Standard Network Slicing Mechanisms,iot,True
KFUPM_c3acbdd5-ca53-4f98-b7d0-9ca3f64f599b,KFUPM,Exploring Efficient FPGA Acceleration of High-Order 3D Iterative Stencil Loops on Large Data Grids,,False
KFUPM_39ae78ee-3844-43a0-9db6-703d93c98399,KFUPM,Lightweight Quantized XGBoost for Botnet Detection in Resource-Constrained IoT Networks,iot,True
KFUPM_440c0218-5c0a-460d-9ee7-f41ad19722dc,KFUPM,Learning to Navigate in Mixed Human–Robot Crowds via an Attention-Driven Deep Reinforcement Learning Framework,robot; robots,True
KFUPM_42dc9163-538f-44ec-9836-1e8219aedd32,KFUPM,On the Homomorphic Properties of Kyber and McEliece with Application to Post-Quantum Private Set Intersection,cryptography,True
KFUPM_fd48879a-22f4-4804-94f6-76bbbc317ee4,KFUPM,"Comparative Analysis of AI-Driven Security Approaches in DevSecOps: Challenges, Solutions, and Future Directions",artificial intelligence; machine learning,True
KFUPM_b5910d57-183a-4c14-b924-0cc34c66da92,KFUPM,On Optimizing Energy Efficiency in SDN Networks Through ML-Driven Configuration,machine learning,True
KFUPM_34aad069-fdd2-4152-91de-e90a0836b84b,KFUPM,Towards Programmable Low-End Networking: Research Challenges and Lessons Learned,,False
KFUPM_f0b3e6b0-717d-476d-b493-9a3f1da6e3e3,KFUPM,Bringing Programmable Low-End Networks to Life: A Field Study with an Off-the-Shelf Prototype,,False
KFUPM_0534e369-f0ed-4d1c-a79a-8fb87e5b2bcc,KFUPM,Transport Assistants to Enhance TCP Connections: Investigating the Placement Problem,,False
KFUPM_3d49660c-0f44-47ac-969b-131c29b646c5,KFUPM,Deployable Ultrasound Segmentation Via Deformable Attention-Enhanced UNet,,False
KFUPM_7009cd9a-1a6b-4d66-8949-5e0bb1128097,KFUPM,Energy-Efficient Multi-Agent UAV Path Planning for Green IoT Systems,internet of things; iot,True
KFUPM_acf3a434-0cc8-4a80-a6ab-f4212a65a78d,KFUPM,Dynamic Real-time Learning of Electromagnetic Interference Parameters for Drone Crashing Attack,cybersecurity,True
